preIrma_zipcode,current_zipcode,county,age,is_male,edu,income,househd_size,is_white,is_black,is_asian,is_hispanic,has_children,has_elders,has_special_needs,has_pets,house_single_fam,house_condo,house_mobile,house_wood,house_brick,is_owner,has_insurance,coast_dist,use_tv_radio,tv_radio_storm_damage,tv_radio_casualty,tv_radio_road_traffic,tv_radio_preparation,tv_radio_people_stay,tv_radio_people_leave,use_social_media,social_media_storm_damage,social_media_storm_strength,social_media_preparation,social_media_people_stay,social_media_people_leave,social_media_road_traffic,friends_suggest_stay,friends_suggest_evac,neighbors_stay,neighbors_evac,harvey_influence,has_prev_exp,prev_decision_evac,prev_decision_stay,prev_decision_regret,prev_decision_no_regret,received_evac_notice,no_evac_notice,received_mandatory,received_voluntary,received_stay_notice,no_stay_notice,risk_of_stay,risk_of_evac,wind_risk_to_safety,wind_risk_to_property,flood_risk_to_safety,flood_risk_to_property,evac_difficulty_special_needs,evac_difficulty_expense,evac_difficulty_elders,evac_difficulty_no_place,evac_difficulty_job_obligation,evac_difficulty_pets,evac_difficulty_children,evac_difficulty_no_transport,evac_decision
32073,32073,Clay,34,0,3,4,5,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,2,1,4.0,3.0,2.0,5.0,3.0,3.0,1,2.0,2.0,3.0,4.0,4.0,2.0,0,0,1,0,3.0,1,0,1,0,1,0,1,0,0,1,0,3,2,2,2,4,4,0,0,0,0,0,1,0,0,0
32211,32277,Duval,28,0,2,0,5,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,4.0,4.0,4.0,4.0,4.0,4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,0,1,0,1,4.0,1,1,0,0,1,1,0,1,0,0,1,3,3,3,3,3,3,0,1,0,1,0,0,1,1,0
32763,32763,Volusia,36,0,3,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,2,1,3.0,4.0,5.0,5.0,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1.0,1,0,1,0,1,0,1,0,0,0,1,5,4,4,4,2,2,0,0,0,0,1,1,0,0,0
32181,32181,putnam,42,0,1,1,6,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,2,1,4.0,4.0,4.0,4.0,2.0,4.0,1,3.0,3.0,4.0,4.0,4.0,4.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,3,3,4,5,2,2,0,1,1,1,1,1,0,0,0
32732,32746,Seminole,61,1,3,0,2,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,4,1,5.0,4.0,5.0,5.0,4.0,2.0,1,5.0,5.0,5.0,4.0,2.0,4.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,0,2,2,3,3,2,2,0,0,1,1,0,1,0,0,0
32920,32931,Brevard,21,0,3,3,3,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,5.0,3.0,5.0,5.0,5.0,5.0,1,5.0,5.0,2.0,2.0,3.0,5.0,0,1,0,1,1.0,1,1,0,0,1,1,0,1,0,0,1,3,3,3,3,2,2,0,1,0,0,1,1,0,0,0
32065,32065,Clay,53,1,3,4,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1,3.0,2.0,2.0,4.0,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,1,1,0,1,0,0,1,0,0,0,0,3,2,3,4,2,2,0,1,0,1,1,1,1,0,0
32909,32909,Brevard,23,0,2,0,5,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,2,1,5.0,4.0,5.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,3.0,1,1,0,1,0,0,1,0,0,0,1,5,5,5,5,5,5,0,1,0,1,0,1,0,0,0
32259,32259,St Johns,53,0,3,1,2,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,2,1,4.0,2.0,3.0,5.0,3.0,3.0,1,3.0,2.0,3.0,3.0,3.0,4.0,0,1,1,0,2.0,1,0,1,0,1,1,0,1,0,0,1,5,4,5,5,5,5,0,1,0,1,0,1,0,0,0
32210,32210,Duval,40,0,2,2,3,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,2,1,4.0,3.0,4.0,2.0,3.0,4.0,1,2.0,2.0,2.0,2.0,3.0,3.0,0,1,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,2,4,2,3,3,3,1,1,0,0,0,1,0,0,0
32218,32218,Duval,35,1,3,3,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,3,1,5.0,5.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0.0,1,0,1,0,1,1,0,0,1,0,1,2,2,3,3,4,4,0,0,0,1,1,0,0,0,0
32065,32065,Clay,27,0,3,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,2,1,5.0,2.0,5.0,5.0,4.0,4.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,3,2,3,3,1,1,0,0,0,0,0,1,0,0,0
32907,32907,Melbourne,33,1,3,3,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,3.0,2.0,4.0,4.0,3.0,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.0,1,1,0,0,1,0,1,0,0,0,0,4,1,4,5,5,5,0,0,0,0,0,1,0,0,1
32220,32220,duval,37,0,1,2,4,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,3,1,5.0,2.0,5.0,4.0,3.0,5.0,1,3.0,4.0,5.0,4.0,5.0,3.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,2,4,2,2,2,2,0,0,0,0,1,0,0,0,0
32907,32907,Brevard,49,0,2,4,4,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,5.0,5.0,5.0,4.0,3.0,4.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.0,1,0,1,0,1,0,1,0,0,0,1,4,2,5,4,5,3,0,1,1,0,1,1,0,0,0
32224,32224,Ducal ,21,0,3,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,4.0,3.0,2.0,4.0,2.0,1.0,1,3.0,1.0,3.0,2.0,3.0,2.0,0,1,0,0,1.0,1,0,1,0,1,1,0,0,1,0,1,4,2,3,2,3,4,0,0,1,0,0,0,0,1,1
32216,32216,Florida,40,1,2,3,8,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,2,1,4.0,2.0,5.0,4.0,2.0,3.0,1,3.0,4.0,2.0,2.0,3.0,1.0,0,1,0,1,1.0,1,0,1,0,1,1,0,0,1,0,0,3,2,4,4,1,1,0,1,1,1,0,1,1,0,0
32011,32246,Nassau,31,0,2,3,5,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,2,1,2.0,1.0,2.0,2.0,4.0,3.0,1,3.0,3.0,2.0,2.0,3.0,2.0,1,0,0,0,0.0,1,0,1,0,1,0,1,0,0,0,0,3,4,3,3,4,4,0,0,0,1,1,0,1,0,0
32908,32908,Brevard,34,0,3,3,5,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,2,1,5.0,3.0,5.0,4.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,0.0,1,1,0,1,0,1,0,0,1,0,1,5,3,5,5,5,5,0,1,0,1,0,1,1,0,0
32034,32034,Nassau,25,1,1,1,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,2,1,4.0,3.0,4.0,4.0,4.0,4.0,1,3.0,4.0,3.0,3.0,3.0,4.0,0,1,0,1,2.0,1,0,1,0,1,1,0,0,1,0,1,4,3,4,4,4,4,0,1,0,1,0,1,0,0,1
32046,32046,Nassau,26,1,2,1,3,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,1,5.0,3.0,5.0,5.0,5.0,5.0,1,5.0,5.0,3.0,5.0,5.0,5.0,1,0,1,0,2.0,2,0,0,0,0,1,0,0,1,0,1,5,5,5,5,5,5,0,1,0,1,0,1,0,0,0
32189,32189,Putnam,41,0,2,3,5,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,2,1,5.0,2.0,5.0,5.0,3.0,5.0,1,5.0,5.0,5.0,3.0,5.0,5.0,0,1,1,0,4.0,1,0,1,0,1,0,1,0,0,0,1,5,5,5,5,5,5,1,1,1,1,1,1,1,0,0
32922,32922,Brevard,35,1,3,2,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,1,4.0,3.0,5.0,4.0,3.0,3.0,1,5.0,5.0,5.0,3.0,3.0,5.0,1,0,0,1,2.0,1,0,1,0,1,1,0,0,1,0,1,3,2,3,3,3,4,0,1,0,1,0,0,0,1,0
32952,32952,Brevard,18,1,2,4,3,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,4.0,4.0,4.0,4.0,3.0,4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,0,1,0,1,1.0,1,0,1,0,1,1,0,1,0,0,1,4,1,1,4,1,4,0,0,0,0,0,1,0,0,0
32244,32244,duval,21,0,2,3,2,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,3,1,5.0,2.0,5.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,5,5,4,4,4,4,0,1,0,1,1,1,0,1,0
32725,32720,Lake,26,0,3,1,4,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,2,1,5.0,5.0,5.0,5.0,2.0,5.0,1,3.0,4.0,4.0,2.0,4.0,4.0,0,1,0,1,3.0,1,0,1,0,1,0,1,0,0,0,1,5,1,5,5,1,1,0,0,0,0,0,1,0,0,1
32117,32117,Volusia,37,0,2,2,5,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2,1,5.0,5.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,2.0,5.0,5.0,0,1,1,0,2.0,1,1,0,0,1,1,0,0,1,0,1,5,5,4,2,4,2,0,1,0,1,0,0,0,0,0
32246,32246,Duval,27,1,4,4,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,4.0,2.0,5.0,4.0,2.0,4.0,1,5.0,4.0,3.0,3.0,5.0,2.0,1,0,1,0,0.0,1,0,1,0,1,1,0,0,1,0,0,3,2,2,4,1,1,0,0,0,0,0,0,0,0,0
32114,34711,Lake,30,0,4,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,5,1,4.0,1.0,5.0,5.0,2.0,4.0,1,4.0,4.0,5.0,2.0,4.0,5.0,0,1,0,1,-1.0,2,0,0,0,0,1,0,0,0,0,1,3,2,3,5,4,5,0,1,0,1,1,1,0,0,0
32218,32218,duval,36,0,2,3,6,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,3.0,2.0,3.0,4.0,4.0,3.0,1,5.0,4.0,4.0,3.0,3.0,3.0,0,1,0,1,2.0,1,0,1,0,1,0,1,0,0,0,1,4,3,4,4,4,4,1,0,0,0,0,1,1,0,1
32920,32920,Brevard,20,1,2,4,4,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,3.0,3.0,3.0,3.0,3.0,3.0,1,3.0,3.0,3.0,3.0,3.0,3.0,0,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0
32904,32904,Brevard,29,0,4,4,3,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,4.0,3.0,4.0,5.0,3.0,4.0,1,4.0,4.0,4.0,4.0,3.0,4.0,1,0,1,0,1.0,1,0,1,0,1,1,0,0,1,0,1,3,3,3,4,4,4,0,1,0,0,1,1,0,0,0
32206,32206,Duval,68,0,3,3,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,5.0,5.0,5.0,5.0,4.0,4.0,1,3.0,3.0,4.0,4.0,4.0,3.0,1,0,1,0,-1.0,2,0,0,0,0,0,1,0,0,1,0,3,4,3,3,2,2,0,0,0,0,0,0,0,0,0
32246,32246,Duval,55,0,3,2,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,3.0,2.0,2.0,5.0,2.0,4.0,1,2.0,4.0,3.0,2.0,3.0,3.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,5,2,5,5,5,5,0,0,0,0,0,1,0,0,0
32097,32097,Nassau,59,0,3,4,4,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,2,1,5.0,5.0,5.0,5.0,5.0,5.0,1,2.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0,0.0,1,0,1,0,1,0,1,0,0,0,1,3,5,3,3,2,2,0,1,0,0,0,1,0,0,0
32256,32256,duval,52,0,3,2,3,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,2,1,5.0,5.0,5.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,2,4,2,3,1,1,0,1,0,0,1,1,0,0,0
32934,32934,Brevard,57,0,4,4,4,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,2,1,3.0,2.0,3.0,4.0,3.0,4.0,1,2.0,4.0,4.0,2.0,4.0,4.0,0,1,1,0,1.0,1,0,1,0,1,0,1,0,0,0,1,4,3,3,2,2,2,0,0,0,0,1,1,0,0,0
32920,32606,Brevard ,22,1,3,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,4.0,3.0,3.0,5.0,2.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,1,0,1,0,1,1,0,1,0,0,1,2,3,2,2,4,4,0,0,0,0,0,0,0,0,1
32927,32927,Brevard,37,1,1,3,5,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,2,1,3.0,2.0,2.0,4.0,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,2.0,1,0,1,0,1,0,1,0,0,0,1,3,2,3,3,1,1,0,1,1,1,0,1,1,0,0
32065,32065,Clay,24,1,2,4,6,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,3,1,4.0,2.0,4.0,5.0,2.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1.0,1,0,1,0,1,0,0,0,0,1,0,5,2,4,4,2,2,0,0,0,0,0,0,0,0,0
32137,32137,Flagler,32,0,2,2,4,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,1,2.0,1.0,3.0,5.0,3.0,5.0,1,3.0,4.0,4.0,4.0,5.0,5.0,0,1,1,0,0.0,1,0,1,0,1,1,0,0,1,1,0,3,3,3,3,3,3,0,1,0,0,0,1,0,0,0
32141,32141,volusia,31,0,4,4,4,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,2.0,2.0,4.0,4.0,3.0,3.0,1,2.0,4.0,3.0,3.0,3.0,2.0,1,0,1,0,0.0,1,1,0,0,1,0,1,0,0,0,0,2,3,2,3,2,2,0,0,0,1,1,1,1,0,0
32210,32210,Duval,39,0,3,1,5,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,2,1,4.0,4.0,4.0,4.0,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,3.0,1,0,1,0,1,1,0,0,1,0,1,5,4,5,5,5,5,0,1,0,1,0,0,0,1,0
32164,32164,FLAGLER,38,0,2,2,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,4.0,1.0,5.0,5.0,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,1,0,1,0,1,0,1,0,0,0,0,5,5,4,3,1,1,0,0,0,0,0,0,1,0,0
32250,32225,Duval,32,0,3,3,3,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,5.0,2.0,5.0,5.0,3.0,4.0,1,5.0,5.0,5.0,3.0,3.0,3.0,0,1,1,0,1.0,1,0,1,0,1,1,0,0,1,0,1,4,2,2,3,3,3,0,0,0,1,0,1,0,0,0
32935,32935,Brevard,26,0,2,0,3,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,4.0,1.0,2.0,5.0,1.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.0,1,1,0,0,1,0,1,0,0,0,1,5,1,4,5,1,1,0,0,0,0,0,1,1,0,0
32132,32132,Volusia,33,1,3,3,3,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,5.0,5.0,5.0,5.0,3.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,4.0,1,1,0,0,1,0,1,0,0,0,0,5,3,5,5,5,5,1,0,0,0,0,0,1,0,1
32210,32210,Duval,27,0,2,4,4,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,2,1,4.0,1.0,2.0,3.0,4.0,2.0,1,3.0,3.0,1.0,2.0,1.0,3.0,1,0,1,0,0.0,2,0,0,0,0,0,1,0,0,0,0,3,1,3,3,1,1,0,0,0,0,0,0,0,0,0
32713,32713,Volusia,53,0,3,4,4,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,3,1,5.0,5.0,5.0,5.0,5.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,0.0,1,0,1,0,1,0,1,0,0,1,0,1,5,5,5,1,1,0,0,0,0,0,0,0,0,0
32218,32218,Duval,58,0,3,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,5.0,5.0,5.0,5.0,4.0,5.0,1,5.0,5.0,5.0,4.0,5.0,5.0,0,1,1,0,2.0,1,1,0,0,1,1,0,0,1,1,0,3,5,3,4,1,1,0,0,0,0,0,1,0,0,1
32127,32127,Volusia,26,1,3,3,5,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,5.0,3.0,4.0,5.0,3.0,5.0,1,5.0,5.0,5.0,3.0,4.0,4.0,0,1,1,0,0.0,1,0,1,0,1,0,0,0,0,0,1,3,2,4,5,2,2,0,1,0,0,0,1,0,0,0
32003,32225,clay,28,1,2,3,2,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,4.0,2.0,5.0,5.0,5.0,5.0,1,2.0,2.0,4.0,4.0,3.0,2.0,0,1,1,0,0.0,1,1,0,0,1,1,0,0,1,0,1,2,1,3,3,2,2,0,1,0,0,1,1,0,0,0
32724,32724,volusia,22,1,3,3,4,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,1,5.0,3.0,4.0,5.0,2.0,4.0,1,5.0,5.0,3.0,3.0,3.0,2.0,1,0,0,0,1.0,1,0,1,0,1,0,1,0,0,1,0,5,3,5,4,3,3,0,0,0,0,0,1,0,0,0
32907,32907,Brevard,28,0,4,3,3,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,2,1,5.0,5.0,3.0,5.0,4.0,4.0,1,3.0,3.0,4.0,4.0,4.0,4.0,0,1,0,0,3.0,1,0,1,0,1,0,1,0,0,0,1,5,2,5,5,5,5,0,0,0,1,0,0,0,0,1
32114,32114,volusia,38,0,3,2,2,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,4.0,2.0,5.0,5.0,4.0,4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,0,1,0,1,1.0,1,1,0,0,1,0,1,0,0,0,1,4,2,5,5,2,3,0,0,0,0,0,1,1,0,1
32952,32952,Brevard,57,1,3,4,2,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,4.0,4.0,5.0,5.0,5.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0.0,1,1,0,0,1,1,0,1,0,0,1,5,1,5,5,3,3,0,0,0,1,0,1,0,0,0
32137,32137,Flagler,27,1,2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,5.0,5.0,5.0,5.0,4.0,4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,1,0,1,0,1.0,2,0,0,0,0,1,0,0,1,0,0,3,4,4,4,4,4,0,0,0,1,0,1,0,1,0
32211,32244,Duval,41,0,2,3,5,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,2,1,5.0,3.0,4.0,4.0,3.0,4.0,1,4.0,4.0,4.0,3.0,4.0,5.0,0,1,1,0,0.0,1,0,1,0,1,0,1,0,0,0,0,2,3,2,2,1,1,0,1,0,1,0,1,0,0,0
32148,34475,Marion,27,0,1,2,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,1,5.0,2.0,3.0,4.0,4.0,3.0,1,5.0,5.0,3.0,4.0,2.0,2.0,1,0,1,0,0.0,1,0,1,0,1,1,0,0,1,0,1,2,4,3,3,2,2,0,1,0,1,1,1,0,1,0
32174,32174,Volusia ,27,0,3,1,3,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2,1,5.0,5.0,3.0,4.0,3.0,5.0,1,5.0,5.0,5.0,4.0,4.0,5.0,0,1,1,0,3.0,2,0,0,0,0,1,0,0,1,0,1,4,4,4,5,5,5,0,0,0,1,0,1,1,0,0
32905,32905,Brevard,35,1,4,4,5,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,1,0,0,1,0,1,0,0,0,1,5,1,5,5,2,2,1,1,0,0,0,1,1,0,1
32097,32097,Nassau,26,1,1,3,5,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,2,1,5.0,2.0,5.0,5.0,3.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,2.0,1,1,0,1,0,1,0,0,1,0,1,5,5,5,5,5,5,1,1,1,0,0,1,1,0,1
32081,32816,Duval,18,0,2,2,4,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,5.0,4.0,5.0,5.0,3.0,4.0,1,4.0,3.0,2.0,3.0,4.0,5.0,0,1,0,1,2.0,1,0,1,0,1,1,0,0,1,0,0,3,3,4,4,4,5,1,1,0,1,0,1,0,1,0
32073,32244,Duval,38,0,3,2,3,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,5.0,5.0,3.0,5.0,2.0,0,1,0,1,4.0,1,0,1,0,1,1,0,1,0,0,1,5,2,5,5,5,5,0,1,0,0,0,1,1,0,1
32931,32931,Brevard,42,0,2,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,5.0,2.0,4.0,3.0,2.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,1,0,1,0,1,1,0,1,0,0,1,2,4,2,3,3,3,1,1,0,0,0,1,0,1,0
32935,32935,Brevard,44,1,3,3,4,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,2,1,5.0,3.0,4.0,5.0,2.0,5.0,1,5.0,5.0,5.0,5.0,4.0,3.0,0,1,1,0,2.0,1,1,0,0,1,1,0,1,0,1,0,5,5,5,5,5,5,0,1,1,0,0,1,0,0,1
32168,32168,Volusia,37,0,3,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,4.0,2.0,4.0,4.0,4.0,4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,0,1,1,0,0.0,1,0,1,0,1,1,0,0,1,0,1,3,2,4,4,4,4,0,0,0,0,1,0,1,0,0
